Date ,Loc,Time,Net,Band size,Band ID,Species,Sex/method,Sexing method,Age,Method.Age.,wing,weight,bill,Recap?,Photo #,Molt,Notes
04/07/2017,LOG,07:24,,,0A-366,Thamnomanes ardesiacus,M,,Adult,Plumage,70,6,,N,598,,
04/07/2017,LOG,08:17,,,0A-367,Myrmotherula longipennis,M,,Adult,Plumage,59,3,,N,603,,"RP7G, R54G, LP6G"
04/07/2017,LOG,09:29,,,0A-368,Dixiphia pipra,F,,Juvenile,Eye colour,65,3,,N,605,,
04/07/2017,LOG,06:28,,,0A-365,Thamnomanes ardesiacus,M,,Adult,Plumage,72,6,,N,590,,"Little BM, LP40, RP42G, BP"
06/07/2017,ROL,06:06,,,0A-369,Myrmotherula longipennis,M,,Sub-adult,Plumage,58,3,,N,608,,"RP65G, R52G, 5M, no BM"
06/07/2017,ROL,07:25,,,0A-192,Isleria guttata,M,,Adult,Plumage,50,4,,Y,611,,"BP, no BM, no WM"
06/07/2017,ROL,07:17,,,0A-370,Ceratopipra erythrocephala,F,,Adult,Plumage,56,4,,N,615,,"No BM, no WM"
06/07/2017,ROL,07:26,,,01-117,Thamnomanes ardesiacus,M,,Adult,Plumage,73,7,,N,619,,Tail missing
06/07/2017,ROL,09:43,,,0A-371,Ceratopipra erythrocephala,F,,Adult,Plumage,56,4,,N,622,,
06/07/2017,ROL,10:35,,,0A-372,Corapipo gutturalis (?),F,,Adult,Plumage,55,4,,N,625,,"No WM, no BM"
07/07/2017,ROL,06:46,,,0A-373,Ceratopipra erythrocephala,F,,Adult,Plumage,55,4,,N,647,,"Heavy BM, RP54G, RS10981G, SM"
07/07/2017,ROL,07:40,,,0A-374,Ceratopipra erythrocephala,F,,Adult,Plumage,55,4,,N,652,,"BM on back and belly, SM"
07/07/2017,ROL,08:25,,,1D-019,Chloroceryle inda,F,,Adult,Plumage,95,16,,N,659,,No BM
07/07/2017,ROL,08:28,,,0A-375,Ceratopipra erythrocephala,F,,Adult,Plumage,54,4,,N,662,,"LP1098G, L56G5M, little BM"
07/07/2017,ROL,09:25,,,0A-376,Isleria guttata,F,,Adult,Plumage,51,3,,N,664,,BP
07/07/2017,ROL,09:21,,,0A-377,Dixiphia pipra,F,,Juvenile,Eye colour,65,3,,N,668,,No BM
07/07/2017,ROL,09:30,,,00-032,Glyphorhynchus spirurus,Unknown,,Adult,,73,4,,Y,671,,"BP4X, LP5X, light BM"
07/07/2017,ROL,11:50,,,01-118,Willisornis poecilinotus,F,,Adult,Plumage,65,6,,N,675,,
07/07/2017,ROL,11:50,,,01-119,Willisornis poecilinotus,F,,Adult,Plumage,64,6,,N,684,,
07/07/2017,ROL,11:51,,,1B-038,Willisornis poecilinotus,M,,Adult,Plumage,63,5,,Y,685,,"BP, moderate BM, RP1G, SM, TM"
08/07/2017,ROL,07:10,,,0A-378,Ceratopipra erythrocephala,F,,Adult,Plumage,58,5,,N,700,,"No WM, no BM"
08/07/2017,ROL,07:50,,,0A-277,Thamnomanes caesius,F,,Adult,Plumage,68,7,,Y,708,,"BP, no BM"
08/07/2017,ROL,08:25,,,0A-379,Myiobius barbatus,Unknown,,Adult,Plumage,65,NA,,N,714,,"Stressed, closing eyes"
08/07/2017,ROL,08:00,,,01-120,Willisornis poecilinotus,F,,Adult,Plumage,63,NA,,N,,,"Full BM, missing tail, escaped"
08/07/2017,ROL,09:20,,,0A-380,Glyphorhynchus spirurus,Unknown,,Adult,Plumage,71,5,,N,,,Escaped
08/07/2017,ROL,09:12,,,0A-381,Platyrinchus saturatus,Unknown,,Adult,Plumage,60,4,,N,723,,No BM
08/07/2017,ROL,11:09,,,1A-061,Dendrocolaptes certhia,F,,Adult,Plumage,132,23,,N,743,,"No WM, no BM"
11/07/2017,SAN,06:31,,,01-122,Pithys albifrons,U,,Adult,Plumage,70,NA,,N,,,"stressed, BP"
11/07/2017,SAN,06:35,,,0A-382,Hypocnemis cantator,M,,Adult,Plumage,52,7.4,,N,1148,,"BP, no BM, no WM, RT54G"
11/07/2017,SAN,06:37,,,01-123,Pithys albifrons,U,,Adult,Plumage,73,10.6,,N,1145,,"moderate BM, SM, WM RS3(0.3)G"
11/07/2017,SAN,07:35,,,03-018,Geotrygon montana,U,,Adult,Plumage,129,111,,N,1152,,"moderate BM, swelling on right side of head, around eye"
11/07/2017,SAN,08:40,,,0A-383,Dixiphia pipra,F,,Juvenile,Eye colour,62,7.2,,N,1171,,"little BM on back, no WM"
11/07/2017,SAN,08:35,,,0A-384,Mionectes oleagineus,U,,Adult,Plumage,61,6.1,,N,1179,,"moderate BM on breast, no WM"
11/07/2017,SAN,09:36,,,0A-385,Glyphorhynchus spirurus,F,,Adult,Plumage,66,8.6,,N,1183,,"no BM, no WM, BP"
12/07/2017,SAN,06:45,,,0A-386,Glyphorhynchus spirurus,U,,Adult,Plumage,72,6.9,,N,1193,,"heavy BM, RP6(0.5), RS2(0.5) 7(0.6), SM"
12/07/2017,SAN,06:35,,,01-103,Willisornis poecilinotus,F,,Adult,Plumage,63,9.9,,Y,1197,,"BP, no BM, no WM"
12/07/2017,SAN,07:36,,,0A-387,Hypocnemis cantator,F,,Adult,Plumage,47,6,,N,1202,,"BP, no BM, no WM"
12/07/2017,SAN,08:42,,,0A-388,Dixiphia pipra,F,,Adult,Plumage,69,7.5,,N,1207,,"Heavy BM, AM"
12/07/2017,SAN,08:40,,,00-253,Pithys albifrons,F,,Adult,Plumage,74,12,,N,1211,,"BP, heavy BM, SM"
12/07/2017,SAN,08:52,,,00-254,Willisornis poecilinotus,M,,Adult,Plumage,65,9.5,,N,1213,,"Moderate BM (none on head), SM, RP10(0.2) 9(0.8), RS3(0.4)"
12/07/2017,SAN,08:45,,,0A-389,Glyphorhynchus spirurus,U,,Adult,Plumage,73,7.3,,N,3913,,"Little BM on belly, LP8(0.8), RP9(0.9)"
12/07/2017,SAN,10:30,,,00-255,Myrmotherula menetriesii,M,,Adult,Plumage,55,4.7,,N,3921,,no BM
12/07/2017,SAN,10:30,,,0A-390,Myrmotherula menetriesii,F,,Adult,Plumage,55,5.2,,N,3928,,"no WM, little BM on belly"
12/07/2017,SAN,10:30,,,0A-391,Mionectes oleagineus,U,,Adult,Plumage,65,6.1,,N,3934,,Little BM
12/07/2017,SAN,10:30,,,00-256,Myrmotherula axillaris,F,,Adult,Plumage,57,5.1,,N,3939,,"No BM, no WM"
12/07/2017,SAN,10:30,,,0A-181,Myrmotherula axillaris,M,,Adult,Plumage,51,4.4,,Y,3946,,"moderate BM, RP3(0.4), LP3(0.5)"
12/07/2017,SAN,10:30,,,0A-176,Myrmotherula axillaris,M,,Adult,Plumage,52,4.4,,Y,3951,,"moderate BM, no WM"
13/07/2017,SAN,06:44,,,00-257,Pithys albifrons,U,,Adult,Plumage,70,9.9,,N,3985,,Little BM
13/07/2017,SAN,06:48,,,01-124,Gymnopithys rufigula,M,,Adult,Plumage,76,15.9,,N,3990,,"Moderate BM, RP5(0.6), RS5(0.7), SM"
13/07/2017,SAN,06:54,,,01-126,Cercomacra tyrannia,F,,Adult,Plumage,63,8.8,,N,3995,,No BM
13/07/2017,SAN,06:57,,,0A-392,Xenops minutus,U,,Adult,Plumage,63,6.7,,N,,,"heavy BM, lost tail in net"
13/07/2017,SAN,06:41,,,01-127,Thamnomanes caesius,M,,Adult,Plumage,69,10.1,,N,3997,,"little BM, RP6(0.6), SM"
13/07/2017,SAN,07:38,,,1B-202,Gymnopithys rufigula,M,,Adult,Plumage,77,14.6,,N,4003,,"moderate BM, RP2(0.3), SM, LP2(0.3)"
13/07/2017,SAN,07:40,,,1B-177,Gymnopithys rufigula,M,,Adult,Plumage,75,12.3,,Y,4007,,"no tail, heavy BM, RP10(0.6) 4(0.7) 2(0.4) 1(0.7), LP2(0.3), LS7(0.1) 1 (0.7)"
13/07/2017,SAN,07:40,,,1B-203,Gymnopithys rufigula,M,,Adult,Plumage,74,12.8,,N,4013,,"heavy BM, RP8(0.3), RS8(0.4), LP8(0.3)"
13/07/2017,SAN,08:37,,,00-258,Pithys albifrons,U,,Adult,Plumage,73,8.5,,N,4015,,"RP6(0.9), heavy BM"
13/07/2017,SAN,09:35,,,0A-393,Glyphorhynchus spirurus,U,,Adult,Plumage,67,5.5,,N,4017,,"BP, no BM, no WM"
13/07/2017,SAN,10:32,,,00-259,Pithys albifrons,U,,Adult,Plumage,70,9.6,,N,4022,,"moderate BM, RP4(0.7), LP4(0.4)"
13/07/2017,SAN,10:32,,,00-260,Pithys albifrons,U,,Adult,Plumage,70,9.9,,N,4028,,"RP10(0.5), RS3(0.8), SM, little BM"
13/07/2017,SAN,10:32,,,1B-204,Gymnopithys rufigula,M,,Adult,Plumage,74,13.3,,N,4031,,"moderate BM, RP6(0.1), LP6(0.9)"
13/07/2017,SAN,11:20,,,1B-205,Dendrocincla fuliginosa,U,,Adult,Plumage,110,21.6,,N,4035,,"little BM, no WM"
14/07/2017,SAN,11:30,,,0A-394,Thamnomanes caesius,M,,Adult,Plumage,73,9.2,,N,4195,,Little BM
14/07/2017,SAN,11:30,,,0A-395,Dixiphia pipra,M,,Adult,Plumage,62,6,,N,4199,,"RP10(0.7) 9(0.8) 7(0.9), RS5(0.7) 6(0.5) 7(0.1), SM"
14/07/2017,SAN,12:30,,,1D-021,Frederickena viridis,F,,Adult,Plumage,94,30.2,,N,4203,,"BP, no BM, no WM"
14/07/2017,SAN,13:25,,,01-128,Cyanocompsa cyanoides,F,,Adult,Plumage,75,12.6,,N,4230,,"Little BM, RP4(0.4) 3(0.6), LP3(0.4) 2(0.6)"
25/06/2016,KAB,600,,0A,0A-242,Myrmotherula menetriesii,M,,A,,56,9.1,,N,8732-38,none,
25/06/2016,KAB,600,,1B,1B-078,Gymnopithys rufigula,M,,A,,76,30.1,,Y,8739-49,none,recap 27 Jun 640
25/06/2016,KAB,600,,1B,1B-150,Pithys albifrons,U,,A,,73,21.3,,N,8750-54,none,
25/06/2016,KAB,600,,1,01-090,Thamnomanes ardesiacus,M,,A,,73,17.4,,N,8755-58,none,
25/06/2016,KAB,705,,1A,1A-047,Gymnopithys rufigula,U,,J,,69,26.4,,N,8761-64,,
25/06/2016,KAB,705,,1,01-092,Thamnomanes caesius,M,,A,,71,17,,N,8759-60,,
25/06/2016,KAB,705,,0,00-180,Dixiphia pipra,U,,S,,65,12.2,,N,8767-70,,
25/06/2016,KAB,705,,1B,1B-151,Gymnopithys rufigula,M,,A,,77,21.6,,N,8765-66,,weight suspect
25/06/2016,KAB,705,,0A,0A-152,Glyphorhynchus spirurus,U,,A,,-,-,,Y,-,,escaped
25/06/2016,KAB,705,,0A,0A-149,Myiobius barbatus,U,,A,,-,-,,Y,-,,released/stress
25/06/2016,KAB,705,,1,01-093,Thamnomanes ardesiacus,F,,A,,72,23,,N,8776-78,p3 R 0.3,recap 29 Jun 1000
25/06/2016,KAB,705,,1A,1A-048,Gymnopithys rufigula,M,,A,,74,35.5,,N,8771-75,,
25/06/2016,KAB,810,,0A,0A-243,Platyrincus saturatus,U,,U,,54,8.7,,N,8779-82,,
25/06/2016,KAB,810,,1B,1B-152,Xiphorhynchus pardalotus,U,,A,,96,37.1,,N,8783-87,,
25/06/2016,KAB,910,,1,01-051,Rhynchocyclus olivaceus,U,,A,,75,20.8,,Y,8788-91,,
25/06/2016,KAB,910,,0,00-181,Dixiphia pipra,U,,S,,62,10.9,,N,8792-96,,
25/06/2016,KAB,1000,,1B,1B-153,Dendrocincla fuliginosa,F/BP,,A,,105,39.9,,N,8797-8801,,"recap 27 Jun 1130, 29 Jun 1055"
25/06/2016,KAB,1130,,0A,0A-170,Myrmotherula longipennis,F/BP,,A,,58,9.8,,Y,8802-06,,"recap 27 Jun 1130, 29 Jun 745"
25/06/2016,KAB,1130,,0A,0A-244,Tunchiornis ochraceiceps,U,,A,,60,9.8,,N,8807-14,,
26/06/2016,KAB,600,,0A,0A-164,Epinecrophylla gutturalis,M,,A,,55,8.3,,Y,8816-19,,
26/06/2016,KAB,600,,1A,1A-050,Gymnopithys rufigula,F,,A,,75,30.1,,N,8824-33,,"recap 27 Jun 640, 28 Jun 700, 28 Jun 1245"
26/06/2016,KAB,600,,1A,1A-049,Hylopezus macularius,F/BP,,A,,86,44,,N,8820-23,,
26/06/2016,KAB,640,,0A,0A-167,Epinecrophylla gutturalis,F,,A,,48,9.2,,Y,8834-39,,recap 29 Jun 1055
26/06/2016,KAB,640,,1B,1B-154,Pithys albifrons,M,,A,,72,30.9,,N,8840-46,,unclear how sexed
26/06/2016,KAB,730,,0A,0A-245,Epinecrophylla gutturalis,U,,J,,48,9.4,,N,8847-51,,recap 29 Jun 1000
26/06/2016,KAB,815,,1A,1A-051,Formicarius colma,M,,A,,87,43.5,,N,8852-55,,
26/06/2016,KAB,815,,1B,1B-155,Pithys albifrons,U,,A,,71,21.7,,N,8856-58,,recap 29 Jun 1055
26/06/2016,KAB,900,,0A,0A-246,Epinecrophylla gutturalis,U,,J,,48,9.2,,N,8860-63,,
26/06/2016,KAB,1110,,1B,1B-087,Willisornis poeciliontus,M,,A,,65,17.8,,Y,8865-68,,recap 27 Jun 0600
27/06/2016,KAB,600,,1B,1B-156,Myrmoderus ferruginea,M,,A,,64,25.1,,N,8869-72,,
27/06/2016,KAB,640,,0A,0A-154,Myrmotherula menetriesii,M,,A,,54,9.3,,Y,8873-75,,
27/06/2016,KAB,640,,1B,1B-157,Gymnopithys rufigula,U,,A,,77,32,,N,8876-79,,"recap 28 Jun 1145, 29 Jun 915"
27/06/2016,KAB,810,,1D,1D-016,Dendrocolaptes picumnus,U,,A,,137,-,,N,8880-84,p5-1 L 0.1; p4-1 R 0.1,abrasion to right wing
27/06/2016,KAB,810,,0A,0A-247,Myrmotherula axillaris,M,,A,,52,7.3,,N,-,,escaped
27/06/2016,KAB,850,,0,00-068,Glyphorhynchus spirurus,U,,A,,68,14.6,,Y,8885-87,,
27/06/2016,KAB,850,,0,00-182,Glyphorhynchus spirurus,U,,A,,70,13.4,,N,8888-89,,
27/06/2016,KAB,1010,,1B,1B-158,Dendrocincla merula,U,,A,,108,50.5,,N,8890-93,,
27/06/2016,KAB,1050,,0,00-183,Dixiphia pipra,F,,A,,66,10.7,,N,8894-99,,
27/06/2016,KAB,1050,,0,00-184,Dixiphia pipra,U,,S,,55,10.2,,N,8900-06,,
27/06/2016,KAB,1050,,0,00-185,Dixiphia pipra,F,,A,,65,11,,N,8907-10,,
27/06/2016,KAB,1130,,7B,707-45017,Psophia crepitans,-,,-,,-,900,,N,-,,
28/06/2016,KAB,800,,1,01-002,Tachyphonus surinamus,M,,A,,87,20.9,,Y,8913-20,,
28/06/2016,KAB,800,,0A,0A-148,Isleria guttata,M,,A,,52,10.6,,Y,8921-26,,
28/06/2016,KAB,800,,0,00-186,Dixiphia pipra,M,,A,,62,11.2,,N,8927-30,,
28/06/2016,KAB,800,,1,01-094,Tachyphonus surinamus,F,,U,,76,17.6,,N,8931-33,none,
28/06/2016,KAB,800,,0,00-187,Dixiphia pipra,F,,A,,62,10.8,,N,8934-37,none,
28/06/2016,KAB,840,,1A,1A-026,Xiphorhynchus guttatus,U,,A,,106,59.2,,Y,8938-46,,
28/06/2016,KAB,840,,1B,1B-159,Gymnopithys rufigula,F,,A,,76,31.1,,N,8747-50,,recap 28 Jun 1145
28/06/2016,KAB,840,,1B,1B-160,Philydor pyrrhodes,U,,A,,82,24.9,,N,8951-54,,
28/06/2016,KAB,840,,1A,1A-052,Philydor erythrocercum,U,,A,,88,20.5,,N,8955-64,,
28/06/2016,KAB,930,,1B,1B-161,Schiffornis olivacea,U,,U,,90,30.9,,N,8965-69,"wing molt symm p4 0.3, p3 0.5, p2 0.7",
28/06/2016,KAB,1145,,1B,1B-162,Schiffornis olivacea,U,,U,,85,31.6,,N,8970-73,"wing molt symm p7 0.1, p6 0.7, s2 0.7, tail molt also",
29/06/2016,KAB,650,,0,00-093,Myrmotherula longipennis,M,,A,,63,9,,Y,8974-80,p6 both 0.7,
29/06/2016,KAB,650,,0,00-188,Hypocnemis cantator,F,,A,,51,11.2,,N,8981-84,,
29/06/2016,KAB,650,,0,00-189,Hypocnemis cantator,M,,A,,52,11.3,,N,8985-87,,
29/06/2016,KAB,830,,0A,0A-248,Mionectes macconnelli,U,,A,,68,11.8,,N,8988-89,s6 L 0.8,
29/06/2016,KAB,1000,,0,00-190,Glyphorhynchus spirurus,U,,A,,74,14.1,,N,8990-95,,
29/06/2016,KAB,1000,,0A,0A-249,Myrmotherula longipennis,F,,A,,59,8.4,,N,8997-9001,,
29/06/2016,KAB,1055,,0,00-191,Dixiphia pipra,U,,S,,60,11.7,,N,9002-06,none,
29/06/2016,KAB,1055,,0,00-192,Dixiphia pipra,U,,S,,63,12.4,,N,9007-09,,
29/06/2016,KAB,1330,,0A,0A-250,Myrmotherula axillaris,M,,A,,52,8.6,,N,9010-14,none,
29/06/2016,KAB,1330,,1,01-095,Thamnomanes ardesiacus,M,,A,,73,17.6,,N,9015-17,none,
01/07/2016,TUR,630,,1B,1B-023,Willisornis poecilinotus,M,,A,,64,-,,Y,9035-38,,released w/o weight.  Recap 3 July 720
01/07/2016,TUR,630,,0,00-052,Hypocnemis cantator,M,,A,,51,-,,Y,9018-22,,released w/o weight
01/07/2016,TUR,630,,0,00-193,Hypocnemis cantator,F,,A,,49,-,,N,9023-26,,released w/o weight
01/07/2016,TUR,630,,0A,0A-251,Myrmotherula longipennis,M,,A,,61,-,,N,9031-34,,released w/o weight
01/07/2016,TUR,630,,0,00-043,Glyphorhynchus spirurus,U,,A,,70,-,,Y,9027-30,,released w/o weight
01/07/2016,TUR,630,,0A,0A-252,Epinecrophylla gutturalis,M,,A,,47,-,,N,-,,escaped
01/07/2016,TUR,740,,0A,0A-041,Myrmotherula longipennis,M,,A,,60,9.3,,Y,9053-61,,
01/07/2016,TUR,740,,0A,0A-254,Dixiphia pipra,U,,S,,63,7.2,,N,9039-46,,weight likely erroneous
01/07/2016,TUR,740,,2,02-003,Myrmornis torquata,F,,A,,98,30.8,,Y,9047-52,,
01/07/2016,TUR,820,,0,00-194,Glyphorhynchus spirurus,U,,A,,66,12.8,,N,9062-65,,recap 5 July 0600
01/07/2016,TUR,945,,0A,0A-067,Isleria guttata,F,,A,,49,11.6,,Y,9066-70,,"recap 2 July 1045, 3 July 1105"
01/07/2016,TUR,945,,0A,0A-299,Myrmotherula menetriesii,F,,A,,49,-,,N,-,,escaped
01/07/2016,TUR,1025,,0,00-195,Glyphorhynchus spirurus,U,,A,,64,12.4,,N,9071-74,,
01/07/2016,TUR,1145,,0A,0A-255,Corapipo gutturalis,U,,U,,54,9.1,,N,9075-78,,
01/07/2016,TUR,1145,,0A,0A-022,Isleria guttata,M,,A,,-,-,,Y,-,,escaped
02/07/2016,TUR,640,,0,00-196,Glyphorhynchus spirurus,U,,A,,68,13,,N,9084-85,,
02/07/2016,TUR,640,,1A,1A-091,Xiphorhynchus guttatus,U,,A,,103,48.3,,N,9079-83,,
02/07/2016,TUR,725,,1B,1B-163,Schiffornis olivacea,U,,U,,88,30.9,,N,9086-91,,
02/07/2016,TUR,725,,1B,1B-164,Pithys albifrons,U,,S,,66,19.9,,N,9092-95,,
02/07/2016,TUR,725,,0,00-197,Dixiphia pipra,U,,S,,60,12.6,,N,9096-9100,,
02/07/2016,TUR,725,,0A,0A-024,Glyphorhynchus spirurus,U,,A,,69,15.5,,Y,9194-99,"p4 0.2, p3 0.7",measurements and photos taken upon recapture on 5 July at 1040
02/07/2016,TUR,805,,0A,0A-025,Glyphorhynchus spirurus,U,,A,,69,14.8,,Y,9102-04,,
02/07/2016,TUR,925,,0A,0A-256,Myiobius barbatus,U,,A,,65,12,,N,9109-13,,
02/07/2016,TUR,925,,0A,0A-146,Terenotriccus erythrurus,U,,A,,50,6.7,,Y,9105-08,none,
02/07/2016,TUR,925,,1B,1B-165,Tachyphonus surinamus,U,,S,,82,21.2,,N,9114-20,,
02/07/2016,TUR,925,,1B,1B-166,Hylopezus macularius,F/BP,,A,,83,42.8,,N,9121-24,,
02/07/2016,TUR,1005,,1D,1D-006,Myrmornis torquata,M,,A,,93,46.1,,Y,9125-32,,recap 5 July 0645
03/07/2016,TUR,550,,1B,1B-167,Hylopezus macularius,U,,A,,79,43.4,,N,9133-38,none,no fly
03/07/2016,TUR,635,,1,01-096,Thamnomanes caesius,F/BP,,A,,70,15.1,,N,9139-41,none,
03/07/2016,TUR,805,,1A,1A-053,Jacamerops aureus,F,,A,,111,60.9,,N,9142-45,,
03/07/2016,TUR,805,,0,00-198,Hypocnemis cantator,M,,A,,54,11.5,,N,9146-50,p8 symm,
03/07/2016,TUR,850,,0A,0A-257,Isleria guttata,M,,A,,51,11,,N,9151-55,"p9, p3",
03/07/2016,TUR,850,,1A,1A-054,Dendrocolaptes certhia,U,,A,,131,67.5,,N,9156-59,"p9 symm, s1 symm",wing abrasion 
03/07/2016,TUR,1105,,0,00-200,Dixiphia pipra,F,,A,,62,13.4,,N,9160-64,,
03/07/2016,TUR,1200,,1P,1P-001,Cyanocompsa cyanoides,F,,A,,77,27.1,,N,9166-70,,
05/07/2016,TUR,600,,0,00-201,Dixiphia pipra,U,,S,,64,11.4,,N,9171-75,none,
05/07/2016,TUR,815,,0A,0A-258,Glyphorhynchus spirurus,U,,A,,69,14.2,,N,9177-79,,
05/07/2016,TUR,900,,2,02-007,Bucco capensis,U,,U,,82,53.1,,N,9180-83,p2 0.6 symm,
05/07/2016,TUR,950,,0A,0A-260,Dixiphia pipra,F,,A,,63,12.9,,N,9188-93,"p10 0.9, p9 0.8, light body",
05/07/2016,TUR,950,,0A,0A-259,Dixiphia pipra,U,,J,,64,13.4,,N,9184-87,,
05/07/2016,TUR,950,,0,00-202,Glyphorhynchus spirurus,U,,A,,72,13.7,,N,-,,escaped
05/07/2016,TUR,1125,,1A,1A-055,Lipaugus vociferans,U,,A,,122,77.6,,N,9200-04,"p8 0.5, p1 0.5, tail molt",
06/07/2016,TUR,700,,0A,0A-261,Epinecrophylla gutturalis,M,,A,,53,8.9,,N,9205-08,none,
06/07/2016,TUR,750,,0,00-203,Glyphorhynchus spirurus,U,,A,,67,14.3,,N,"9209-10, 9215-16",,
06/07/2016,TUR,750,,2,02-002,Frederickena viridis,M,,A,,95,79,,Y,"9211-14, 9217-19",,
06/07/2016,TUR,750,,1B,1B-168,Myrmoderus ferrugineus,F,,A,,63,24.5,,N,9220-22,,
06/07/2016,TUR,840,,0,00-204,Dixiphia pipra,U,,S,,65,12.1,,N,9223-26,,
06/07/2016,TUR,840,,0,00-205,Dixiphia pipra,M,,A,,62,11.4,,N,9227-31,,
06/07/2016,TUR,930,,0,00-206,Glyphorhynchus spirurus,U,,A,,67,14.7,,N,9232-41,,
06/07/2016,TUR,1145,,0A,0A-262,Myrmotherula axillaris,M,,A,,50,7.1,,N,9242-45,p1 L 0.7,
08/07/2016,LOG,600,,1,01-082,Willisornis poecilinotus,M,,A,,61,17,,Y,-,,released after weight; recaptured 11 July
08/07/2016,LOG,600,,1,01-097,Willisornis poecilinotus,U,,J,,63,18.2,,N,284-85,,"""Chris' camera"""
08/07/2016,LOG,600,,1P,1P-002,Willisornis poecilinotus,F,,A,,57,12.7,,N,282-83,,"""Chris' camera"""
08/07/2016,LOG,815,,0,00-139,Dixiphia pipra,M,,A,,65,12.3,,Y,289-91,,recaptured 12 July
09/07/2016,LOG,635,,0A,0A-263,Platyrincus saturatus,M,,A,,59,10.7,,N,9246-52,,
09/07/2016,LOG,635,,1B,1B-169,Xiphorhynchus pardalotus,U,,A,,103,37.6,,N,9257-62,,
09/07/2016,LOG,635,,1A,1A-040,Xiphorhynchus pardalotus,U,,A,,105,35.7,,Y,9253-56,,
09/07/2016,LOG,635,,1B,1B-170,Formicarius colma,F,,A,,79,40.3,,N,9263-67,,
09/07/2016,LOG,755,,0,00-207,Dixiphia pipra,U,,S,,63,12.3,,N,9268-74,,
09/07/2016,LOG,755,,0,00-208,Dixiphia pipra,U,,S,,61,10.5,,N,9275-78,,
09/07/2016,LOG,755,,0,00-209,Dixiphia pipra,U,,S,,61,12.6,,N,9279-89,,
09/07/2016,LOG,840,,0,00-155,Dixiphia pipra,M,,A,,63,11.6,,Y,9292-95,,
09/07/2016,LOG,840,,0,00-140,Dixiphia pipra,M,,A,,61,11.4,,Y,9285-91,,
09/07/2016,LOG,840,,1B,1B-140,Schiffornis olivacea,U,,A,,86,35.3,,Y,9296-9303,,"escaped; recaptured 10 July, wing and weight recorded"
09/07/2016,LOG,1055,,1P,1P-003,Dendrocincla fuliginosa,F/size,,A,,98,38.4,,N,9316-20,"p6, s1 0.7 sym",
09/07/2016,LOG,1055,,1P,1P-004,Dendrocincla fuliginosa,M/size,,A,,110,42.2,,N,9304-15,,
10/07/2016,LOG,645,,0,00-210,Dixiphia pipra,F,,A,,63,11.3,,N,9325-28,,
10/07/2016,LOG,645,,0A,0A-264,Myrmotherula menetriesii,M,,A,,54,9.4,,N,9321-24,none,
10/07/2016,LOG,645,,1A,1A-041,Formicarius colma,M,,A,,90,-,,Y,-,,escaped
10/07/2016,LOG,645,,1B,1B-132,Schiffornis olivacea,U,,A,,87,29.1,,Y,9332-34,"p7, s2 0.7 sym",recaptured 11 July
10/07/2016,LOG,645,,1B,1B-133,Gymnopithys rufigula,M,,A,,73,30,,Y,9329-31,,recaptured 11 July
10/07/2016,LOG,645,,0,00-211,Dixiphia pipra,U,,S,,67,12.3,,N,9335-37,,
10/07/2016,LOG,645,,0A,0A-265,Myrmotherula menetriesii,M,,A,,53,8.4,,N,9338-39,,
10/07/2016,LOG,835,,0,00-212,Dixiphia pipra,F,,A,,66,12.9,,N,9340-43,,
10/07/2016,LOG,930,,0,00-213,Dixiphia pipra,U,,S,,62,11.5,,N,9347-49,,
10/07/2016,LOG,930,,0A,0A-266,Myrmotherula axillaris,F,,A,,47,7.8,,N,9344-46,none,
11/07/2016,LOG,800,,0,00-214,Dixiphia pipra,F,,A,,63,10.5,,N,9350-54,"p10 0.8, p9 0.9 symm; light body",
11/07/2016,LOG,850,,0,00-215,Glyphorhynchus spirurus,U,,U,,71,14.2,,N,-,,escaped
11/07/2016,LOG,850,,0,00-138,Dixiphia pipra,F,,A,,62,13.7,,Y,9356-63,"p8 0.2, p7 0.8, s2 0.8 symm",
11/07/2016,LOG,935,,0,00-216,Dixiphia pipra,F,,A,,61,14.4,,N,9365-67,"p9 0.4, p8 0.9 symm",
11/07/2016,LOG,935,,0,00-217,Dixiphia pipra,U,,J,,64,11.5,,N,9368-73,none,
12/07/2016,LOG,715,,1B,1B-171,Pithys albifrons,U,,A,,69,-,,N,-,,escaped
12/07/2016,LOG,715,,0A,0A-267,Ceratopipra erythrocephala,U,,U,,56,12.2,,N,-,,escaped
12/07/2016,LOG,715,,0,00-218,Isleria guttata,F,,A,,50,11.3,,N,9375-86,,
12/07/2016,LOG,800,,0,00-219,Dixiphia pipra,F,,A,,63,10.6,,N,9387-90,,
12/07/2016,LOG,930,,0,00-220,Onychorhynchus coronatus,M,,A,,77,15.3,,N,9392-95,none,
12/07/2016,LOG,1015,,0,00-221,Dixiphia pipra,F,,A,,63,11.8,,N,9396-9405,none,
12/07/2016,LOG,1100,,0A,0A-268,Mionectes oleagineus,U,,A,,60,10.8,,N,9406-08,none,
12/07/2016,LOG,1145,,0,00-222,Xenops minutus,U,,U,,67,12.1,,N,-,,photos evidently not taken
16/07/2016,ROL,600,,1B,1B-172,Myrmoderus ferrugineus,M,,A,,63,28.3,,N,0048-51,"wing, tail, body",
16/07/2016,ROL,600,,1B,1B-173,Pithys albifrons,U,,A,,73,22.3,,N,"0055-61, 0577-79 (18 July), 0591-94 (18 July)",body molt,"recap 2x 18 July, 1x 20 July"
